Year,Age,E_F,E_M,E_Tot,D_F,D_M,D_Tot,m_F,m_M,m_Tot
1818,20,274965.29,267648.84,542614.13,2478.31,2576.37,5054.68,0.009013173990069802,0.009625933742137644,0.00931542272959239
1818,21,266069.33,258765.94,524835.27,2521.87,2690.78,5212.65,0.009478243884779955,0.010398509170101754,0.009931973512374653
1818,22,272926.71,249467.96,522394.67,2530.44,2704.01,5234.45,0.009271500030172936,0.010839107354707996,0.01002010606272074
1818,23,276877.33,238196.52,515073.85,2504.03,2616.02,5120.05,0.009043824570252827,0.010982612172503611,0.009940419223379328
1818,24,263450.53,225995.29,489445.82,2442.63,2426.83,4869.46,0.009271683757857689,0.010738409636767208,0.009948925501090193
1818,25,252327.26,215881.8,468209.06,2356.92,2165.49,4522.41,0.009340726800584289,0.010030905801230117,0.009658954484990103
1818,26,242651.69,207183.35,449835.04,2289.65,1948.16,4237.81,0.009435953238157954,0.009403072206333183,0.009420809014789066
1818,27,238246.21,198865.87,437112.08,2251.49,1803.9,4055.39,0.00945026575658853,0.00907093811522309,0.009277689145539057
1818,28,237076.43,193391.64,430468.06,2242.46,1732.7,3975.16,0.00945880617486943,0.008959539305835557,0.009234506272079744
1818,29,235609.06,192164.69,427773.75,2262.53,1734.55,3997.08,0.00960289897171187,0.009026372118623874,0.009343911355009511
1818,30,235190.03,191835.85,427025.88,2305.5,1795.01,4100.51,0.009802711449970903,0.00935701017302032,0.009602485919588762
1818,31,236941.85,193301.64,430243.49,2346.45,1856.22,4202.67,0.009903062713488562,0.0096027121135651,0.009768119908101341
1818,32,229322.24,196782.79,426105.03,2379.13,1903.71,4282.84,0.010374615213945233,0.009674169168960354,0.01005113692274414
1818,33,218778.4,197701.65,416480.05,2403.57,1937.48,4341.05,0.01098632223290782,0.009800019372625368,0.010423188337592641
1818,34,217352.16,196490.64,413842.8,2419.76,1957.54,4377.3,0.011132900634619873,0.00996251017351259,0.010577204677718206
1818,35,215426.5,194849.45,410275.96,2429.84,1967.55,4397.39,0.011279206597145663,0.010097796016360322,0.010718127379435052
1818,36,212574.21,192370.66,404944.87,2442.44,1982.11,4424.55,0.01148982277765492,0.010303598272210533,0.010926302140832159
1818,37,208977.8,189904.44,398882.24,2459.7,2004.89,4464.59,0.011770149747963659,0.010557362429230197,0.011192752026262187
1818,38,205583.98,187669.05,393253.03,2481.62,2035.89,4517.51,0.012071076744403915,0.010848299173465204,0.01148754022314844
1818,39,201356.42,183883.06,385239.48,2508.21,2075.09,4583.3,0.012456568308077785,0.011284835046795503,0.011897274910660767
1818,40,196082.71,179106.98,375189.69,2537.22,2119.11,4656.33,0.012939539646305377,0.011831532193776032,0.012410602220972544
1818,41,189752.37,173309.03,363061.4,2559.7,2154.32,4714.02,0.013489686584678758,0.012430512131999125,0.012984084785658845
1818,42,190030.91,166517.33,356548.24,2573.42,2177.31,4750.73,0.013542112701559972,0.013075575977587439,0.013324227880075918
1818,43,189877.93,159656.81,349534.74,2578.38,2188.08,4766.46,0.01357914529613842,0.013704896145676467,0.013636584449374045
1818,44,183063.14,153828.8,336891.94,2574.57,2186.64,4761.21,0.014063836116872026,0.014214763425314376,0.014132751291111328
1818,45,178105.12,149611.97,327717.09,2568.47,2182.07,4750.54,0.014421090196620962,0.014584862427785693,0.01449585677695356
1818,46,174400.2,146506.83,320907.02,2586.01,2210.75,4796.76,0.01482802198621332,0.015089740184809132,0.014947507224989968
1818,47,169329.92,143349.67,312679.59,2633.65,2281.76,4915.41,0.015553364697745087,0.01591744159578463,0.015720277745023267
1818,48,166051.68,141661.8,307713.49,2711.39,2395.1,5106.49,0.016328591195223077,0.016907169046277825,0.016594950062150345
1818,49,165893.49,141680.49,307573.98,2819.24,2550.78,5370.02,0.016994277472853214,0.018003749140054502,0.017459279227716208
1818,50,165081.46,141137.22,306218.67,2946.72,2735.09,5681.81,0.017850096552332405,0.019378941997015387,0.018554747168093966
1818,51,163779.24,140168.33,303947.57,3051.93,2893.31,5945.24,0.01863441300619053,0.02064168132701588,0.01956008399738152
1818,52,157526.04,139265.48,296791.51,3124.39,3011.73,6136.12,0.01983411758462283,0.02162581854455246,0.020674850166704565
1818,53,150586.38,137569.59,288155.97,3164.08,3090.36,6254.44,0.021011727621050455,0.022463976231956496,0.021705050913919985
1818,54,147708.31,134995.07,282703.37,3171.03,3129.2,6300.23,0.021468189569022897,0.0231801057623808,0.022285655809479738
1818,55,144943.86,132451.67,277395.53,3163.57,3144.51,6308.08,0.021826174630646657,0.023740810516016897,0.02274038085617313
1818,56,141879.49,129555.46,271434.95,3215.14,3201.3,6416.44,0.022661062567958204,0.024709881003857345,0.023638960273907245
1818,57,136037.98,126105.6,262143.57,3344.05,3315.82,6659.87,0.024581738129307713,0.026293994874137232,0.025405429551447704
1818,58,130784.71,123122.8,253907.51,3550.34,3488.08,7038.42,0.027146445482809114,0.028330089958967793,0.027720408900075464
1818,59,127622.91,119933.44,247556.35,3833.98,3718.07,7552.05,0.030041471394125083,0.031001111950094987,0.030506387737579747
1818,60,123718.8,116097.84,239816.64,4164.65,3982.8,8147.45,0.03366222433453929,0.03430554780347335,0.0339736642127919
1818,61,118886.09,111469.35,230355.44,4420.93,4190.3,8611.23,0.03718626796457012,0.03759149936731487,0.037382360060608945
1818,62,112773.48,106013.9,218787.38,4572.47,4317.57,8890.04,0.04054561409295874,0.04072645190866481,0.04063323944918578
1818,63,107135.56,101010.43,208145.99,4619.29,4364.61,8983.9,0.0431163098414756,0.04320949826666415,0.043161532922157186
1818,64,101657.3,95837.38,197494.68,4561.37,4331.44,8892.81,0.04487006835711749,0.04519572634393803,0.04502809898474227
1818,65,95819.23,90277.15,186096.38,4425.67,4236.74,8662.41,0.04618770157096858,0.04693036942349199,0.04654797691389805
1818,66,89726.02,84426.67,174152.69,4319.96,4155.27,8475.23,0.04814612305326816,0.049217504373914076,0.04866551300470868
1818,67,83824.03,78572.54,162396.57,4271.19,4105.75,8376.94,0.050954243073257154,0.05225426083972849,0.051583232330584323
1818,68,78008.06,72767.16,150775.22,4279.35,4088.17,8367.52,0.054857792899861896,0.05618152474275483,0.055496652566648555
1818,69,71768.68,66816.5,138585.17,4344.44,4102.54,8446.98,0.06053392649829981,0.06140010326790538,0.060951543372209295
1818,70,65480.13,60887.57,126367.7,4444.02,4135.28,8579.3,0.06786822200872235,0.06791665359612807,0.06789155773192042
1818,71,59381.81,55215.45,114597.26,4488.29,4132.22,8620.51,0.07558358359234925,0.0748381114343902,0.07522439890796692
1818,72,53558.13,50056.37,103614.49,4454.82,4079.79,8534.61,0.08317728792995573,0.08150391248905983,0.08236888489245085
1818,73,48056.15,45207.12,93263.27,4343.6,3977.99,8321.59,0.090385933954343,0.08799476719596382,0.08922687355911925
1818,74,43144.19,40669.59,83813.78,4154.62,3826.83,7981.45,0.09629616409532778,0.09409561296290422,0.09522837414086323
1818,75,38432.53,36253.7,74686.23,3904.61,3635.29,7539.9,0.10159648610174767,0.10027362724356412,0.10095435262966146
1818,76,33764.22,31797.81,65562.03,3660.37,3439.32,7099.69,0.10840973077417455,0.10816216588500906,0.10828966095162093
1818,77,29738.46,27600.92,57339.38,3438.64,3247.89,6686.53,0.11562939035847855,0.11767325147132777,0.11661322462851884
1818,78,26397.57,23899.57,50297.14,3239.4,3061.02,6300.42,0.1227158408899001,0.12807845496801826,0.12526398121245066
1818,79,23063.19,20733.1,43796.29,3062.67,2878.72,5941.39,0.13279472614152682,0.13884657865924535,0.13565966432316529
1818,80,19295.75,17894.67,37190.43,2897.68,2695.45,5593.13,0.15017192905173418,0.15062865087760768,0.15039164645313324
1818,81,16317.51,15101.76,31419.27,2701.45,2489.12,5190.57,0.16555528386377577,0.1648231729281885,0.1652033926949926
1818,82,13588.17,12593.74,26181.92,2463.22,2254.21,4717.43,0.18127680180627706,0.17899448456137732,0.18017891735976585
1818,83,11145.34,10370.83,21516.17,2183.01,1990.75,4173.76,0.1958675105470089,0.1919566707775559,0.19398247922376521
1818,84,9026.8,8441.74,17468.54,1860.81,1698.7,3559.51,0.2061428191607214,0.20122628747154023,0.2037668860706161
1818,85,7244.41,6795.48,14039.89,1512.74,1390.29,2903.03,0.2088147965120693,0.20459040420985714,0.20677013851248124
1818,86,5786.77,5419.12,11205.89,1203.31,1114.4,2317.71,0.20794156325549484,0.20564224449726157,0.20682962263595306
1818,87,4607.83,4287.67,8895.5,948.64,883.23,1831.87,0.20587565079440864,0.20599299852833824,0.20593221291664324
1818,88,3655.61,3373.29,7028.91,748.73,696.78,1445.51,0.20481670637732144,0.2065579893812865,0.20565208545848504
1818,89,2875.64,2636.7,5512.33,603.57,555.06,1158.63,0.20989066781655566,0.21051314142678348,0.2101887949378938
1818,90,2235.93,2048.52,4284.45,505.48,452.66,958.14,0.2260714780874178,0.22096928514244432,0.22363197143157232
1818,91,1725.58,1591.11,3316.69,423.63,367.94,791.57,0.2455000637466823,0.23124736818950295,0.23866264257437386
1818,92,1318.56,1234.71,2553.27,350.33,295.5,645.83,0.26569136027181167,0.2393274534101125,0.2529423053574436
1818,93,993.58,955.0,1948.57,285.57,235.35,520.92,0.2874152056200809,0.24643979057591622,0.2673345068434801
1818,94,735.71,726.26,1461.97,229.36,187.47,416.83,0.31175327234915934,0.25813069699556634,0.2851152896434263
1818,95,528.57,535.27,1063.84,181.41,150.62,332.03,0.3432090357000964,0.2813907000205504,0.31210520379004364
1818,96,364.63,384.4,749.03,140.61,119.88,260.49,0.3856237830129172,0.3118626430801249,0.34776978225171223
1818,97,241.01,263.09,504.1,106.67,93.99,200.66,0.44259574291523174,0.3572541715762667,0.39805594128149174
1818,98,154.75,168.49,323.24,79.6,72.96,152.56,0.5143780290791599,0.4330227313193661,0.4719712906818463
1819,0,414025.12,431805.62,845830.75,81477.03,101240.2,182717.23,0.19679247964471333,0.23445780997477522,0.21602103021201347
1819,1,366800.11,375391.85,742191.96,24288.04,25143.16,49431.2,0.06621601067676888,0.06697843866349257,0.06660163766796935
1819,2,355939.47,363303.76,719243.23,16218.91,16788.41,33007.32,0.04556648353721491,0.04621039429924975,0.04589173540083234
1819,3,350484.01,362004.89,712488.89,10522.13,10892.74,21414.87,0.03002171197482019,0.030090035524105763,0.03005642656406895
1819,4,334947.44,348716.49,683663.92,7197.68,7456.14,14653.82,0.021488983465584928,0.02138166738257775,0.02143424506005816
1819,5,323161.65,335317.46,658479.11,5863.74,6081.57,11945.31,0.018144912925156804,0.018136753153265562,0.01814075772274689
1819,6,315729.62,327483.06,643212.68,4993.0,5180.8,10173.8,0.015814164030603147,0.015820054936582065,0.015817163305922387
1819,7,309070.66,320412.62,629483.28,4203.65,4356.78,8560.43,0.01360093513890966,0.013597404496739235,0.01359913801046471
1819,8,302247.17,315740.61,617987.78,3495.67,3609.5,7105.17,0.011565600432255496,0.011431852240989844,0.01149726617571629
1819,9,297091.89,312012.39,609104.27,2869.08,2938.98,5808.06,0.009657214136676702,0.009419433632106724,0.009535411728438548
1819,10,293753.05,308264.26,602017.31,2334.81,2357.15,4691.96,0.007948206835639664,0.007646523797471689,0.0077937293862862505
1819,11,290574.79,304709.57,595284.37,1936.65,1911.81,3848.46,0.00666489339973368,0.006274203990376803,0.00646491020753661
1819,12,285198.26,298892.61,584090.87,1685.54,1614.91,3300.45,0.005910064107684247,0.005402977343601771,0.005650576253657243
1819,13,282805.13,290242.92,573048.06,1581.5,1466.45,3047.95,0.005592189929510826,0.005052491891964153,0.0053188383536277905
1819,14,283922.39,285608.44,569530.83,1624.49,1466.43,3090.92,0.005721598779159333,0.00513440709245147,0.005427133769035823
1819,15,281379.17,283192.82,564571.98,1787.92,1593.64,3381.56,0.006354130620258778,0.005627402559146804,0.005989599412992476
1819,16,278598.76,280667.41,559266.18,1965.2,1763.24,3728.44,0.0070538720272839694,0.006282311152548848,0.006666664520997854
1819,17,276600.32,279037.14,555637.46,2129.71,1954.02,4083.73,0.007699593406110304,0.007002723723444126,0.007349630458680738
1819,18,282060.52,279376.29,561436.81,2281.44,2165.96,4447.4,0.008088476898503909,0.007752841159140599,0.00792146136623995
1819,19,286013.24,278213.57,564226.81,2420.4,2399.09,4819.49,0.008462545300350432,0.008623195482520857,0.008541760006051466
1819,20,280217.83,272721.88,552939.71,2541.31,2630.87,5172.18,0.00906905174449463,0.009646714081026428,0.009353967361107055
1819,21,272160.27,264816.16,536976.43,2623.19,2771.19,5394.38,0.00963840166678259,0.010464580409292244,0.010045841304431183
1819,22,263063.97,255656.61,518720.57,2660.75,2797.55,5458.3,0.010114459992373719,0.010942607742471437,0.010522621071302416
1819,23,269821.42,246408.97,516230.39,2654.0,2709.92,5363.92,0.009836135322392123,0.010997651587115518,0.010390554496413898
1819,24,273898.67,235452.87,509351.54,2602.95,2508.32,5111.27,0.009503332016909756,0.01065317233126103,0.010034857261843168
1819,25,260907.53,223738.77,484646.3,2518.86,2224.38,4743.24,0.009654225004544714,0.00994186210999551,0.009787013745900876
1819,26,250137.92,214077.25,464215.16,2446.89,1984.61,4431.5,0.009782163376108667,0.00927053201589613,0.009546219903718785
1819,27,240616.44,205631.24,446247.68,2398.3,1820.65,4218.95,0.009967315616505672,0.008853956237388834,0.009454278843533708
1819,28,235839.35,196988.07,432827.43,2373.1,1732.5,4105.6,0.01006235812641105,0.008794948851471055,0.009485535609422906
1819,29,234314.06,191165.03,425479.08,2371.31,1720.17,4091.48,0.010120220698664006,0.008998350796691215,0.009616171963143287
1819,30,232985.69,190078.78,423064.47,2387.93,1769.07,4157.0,0.010249256080920676,0.009307035745915456,0.009825925585289637
1819,31,232856.19,189984.26,422840.45,2403.12,1820.93,4224.05,0.01032018946973237,0.009584636116697246,0.009989701789410166
1819,32,235183.98,191929.02,427113.0,2411.91,1861.19,4273.1,0.010255417907291134,0.009697282880931713,0.010004612362536379
1819,33,227524.91,195270.68,422795.59,2414.31,1889.85,4304.16,0.010611189781373829,0.009678104260199227,0.010180238634939403
1819,34,216583.81,195757.16,412340.97,2410.3,1906.89,4317.19,0.011128717331180019,0.009741099635895822,0.010469951603402397
1819,35,215121.13,194529.49,409650.62,2403.44,1916.88,4320.32,0.011172496165299988,0.009853930116199864,0.010546352889689267
1819,36,213011.38,192717.09,405728.47,2407.91,1937.94,4345.85,0.01130413783526495,0.010055880358093827,0.01071122763458034
1819,37,209963.79,190060.1,400023.89,2427.25,1974.6,4401.85,0.011560326663945245,0.010389345264997756,0.011003967788023861
1819,38,206603.87,187871.05,394474.91,2461.46,2026.86,4488.32,0.011913910421910296,0.01078857013893306,0.011377960641400488
1819,39,203377.16,185835.08,389212.25,2510.54,2094.74,4605.28,0.012344257339418054,0.011272037550714322,0.011832310005658866
1819,40,198883.32,181778.48,380661.8,2568.05,2171.34,4739.39,0.012912344785877468,0.01194497830546278,0.012450395600504175
1819,41,193369.85,176733.0,370102.85,2608.18,2229.07,4837.25,0.013488038595468734,0.012612641668505599,0.013070015537572867
1819,42,186769.39,170646.12,357415.51,2624.49,2261.07,4885.56,0.014052034972111863,0.013250052213317246,0.013669132601436351
1819,43,186818.19,163691.72,350509.91,2616.97,2267.33,4884.3,0.014008111308647191,0.013851219841785521,0.013934841385797054
1819,44,186737.37,156951.83,343689.2,2585.63,2247.85,4833.48,0.013846344735389602,0.014321910104520604,0.014063520180442095
1819,45,180273.59,151428.45,331702.03,2542.47,2215.02,4757.49,0.014103396953486086,0.014627502295638632,0.014342661695498214
1819,46,175660.44,147511.95,323172.4,2535.45,2218.43,4753.88,0.014433813327576771,0.015038984977149306,0.01471004330815379
1819,47,172032.08,144484.04,316516.12,2576.59,2270.49,4847.08,0.014977380962899479,0.01571446922442091,0.015313848785963887
1819,48,166817.25,141119.92,307937.18,2665.86,2371.19,5037.05,0.01598072141819866,0.01680265975207469,0.016357394712778757
1819,49,163371.99,139200.41,302572.4,2803.29,2520.53,5323.82,0.017158938934391386,0.018107202414130823,0.017595193745364744
1819,50,162993.52,139025.83,302019.35,2971.82,2703.49,5675.31,0.018232749375558,0.019445954755314174,0.018791213212001154
1819,51,161936.89,138273.28,300210.17,3103.26,2859.95,5963.21,0.019163391368081727,0.020683316400681315,0.019863450995014593
1819,52,160507.62,137192.88,297700.5,3180.58,2974.89,6155.47,0.019815757033840514,0.02168399701208984,0.020676720395162253
1819,53,154303.69,136226.89,290530.58,3203.78,3048.3,6252.08,0.0207628216797667,0.02237663944321125,0.021519524726106284
1819,54,147435.5,134476.0,281911.5,3172.84,3080.2,6253.04,0.0215201901848605,0.02290520241530087,0.022180861724335473
1819,55,144578.53,131887.93,276466.45,3113.02,3086.93,6199.95,0.02153168938707566,0.023405705131621976,0.02242568673341738
1819,56,141782.28,129287.19,271069.47,3125.26,3133.92,6259.18,0.02204266993026209,0.02423998850930243,0.023090685941135315
1819,57,138493.89,126169.07,264662.96,3234.81,3237.53,6472.34,0.023357059289763612,0.025660250963251138,0.024455027632125023
1819,58,132586.89,122676.0,255262.89,3441.68,3397.77,6839.45,0.025957920877395943,0.027697104568130685,0.02679374976911058
1819,59,127276.46,119681.69,246958.16,3745.85,3614.62,7360.47,0.029430815407656685,0.030201946513288707,0.029804522353098193
1819,60,123770.47,116220.38,239990.85,4112.38,3866.64,7979.02,0.03322585750866099,0.03326989638134034,0.033247184215564884
1819,61,119516.95,112128.87,231645.82,4401.44,4068.0,8469.44,0.036826910325271855,0.036279684259727225,0.036562023869025566
1819,62,114331.31,107217.8,221549.11,4578.05,4197.22,8775.27,0.040041962258632394,0.03914667154147912,0.039608689919810564
1819,63,108279.73,101827.28,210107.02,4642.24,4254.32,8896.56,0.04287265954578941,0.04177976667942029,0.04234299263299246
1819,64,102877.9,97030.53,199908.43,4593.99,4239.29,8833.28,0.04465478008396361,0.04369026944406054,0.04418663084893419
1819,65,97354.64,91792.28,189146.92,4460.1,4169.62,8629.72,0.045812916569770074,0.045424517181619196,0.045624427825734615
1819,66,91446.63,86149.83,177596.46,4347.73,4115.21,8462.94,0.047543906210649856,0.04776805711630539,0.047652639022196734
1819,67,85299.51,80238.67,165538.18,4283.65,4093.56,8377.21,0.05021892857297773,0.05101729627372936,0.05060590855837608
1819,68,79459.27,74398.02,153857.29,4267.87,4104.66,8372.53,0.05371141718266478,0.05517162956756107,0.054417505988829
1819,69,73675.11,68597.12,142272.23,4300.39,4148.51,8448.9,0.05836964478234237,0.06047644565836001,0.05938544718108375
1819,70,67339.98,62597.46,129937.44,4362.49,4209.3,8571.79,0.0647830605236295,0.06724394248584528,0.06596859227024944
1819,71,60969.81,56641.8,117611.61,4379.25,4223.81,8603.06,0.07182653185240367,0.07457054683996625,0.073148050604868
1819,72,54969.27,51102.51,106071.78,4331.91,4176.23,8508.14,0.07880603107881913,0.08172260031845793,0.08021115512533117
1819,73,49313.66,46132.98,95446.64,4220.51,4066.55,8287.06,0.08558500829182016,0.08814843524090575,0.0868240097294153
1819,74,43942.97,41420.42,85363.39,4045.03,3894.8,7939.83,0.09205181170048361,0.0940309151862777,0.09301212147268284
